Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
sa,lt,0.2179,22,39,0.0021231422505307855,263,230,1.1434782608695653,0.5654157163591126,0.6564459930313589,0.019229753711079017,0.75,0.7293,0.6498,0.6409999999999999,0.5607,0.2937
sa,be,0.0937,50,11,0.0021231422505307855,393,230,1.708695652173913,0.5525618374558304,0.6564459930313589,0.025043822929238072,0.8,0.8337,0.9328,0.0002,0.6416,0.2851
sa,mr,0.33299999999999996,2,59,0.006369426751592357,466,230,2.026086956521739,0.5290718671000361,0.6564459930313589,0.03764995228652117,0.5714,0.684,0.4867,0.0002,0.3906,0.0116
sa,cop,0.1832,30,31,0.0010615711252653928,514,230,2.234782608695652,0.4940717882085432,0.6564459930313589,0.06118374709345906,1.0,0.8206,0.9276,0.0002,0.6416,0.2355
sa,ta,0.2445,15,46,0.0021231422505307855,600,230,2.608695652173913,0.5614149588826524,0.6564459930313589,0.020957183077409933,1.0,0.6974,0.4608,0.0002,0.3355,0.0536
sa,ga,0.2431,16,45,0.0021231422505307855,1020,230,4.434782608695652,0.3499300699300699,0.6564459930313589,0.2180258947709562,0.875,0.8811,0.6361,0.0002,0.5277,0.3941
sa,hu,0.21600000000000003,23,38,0.0021231422505307855,1800,230,7.826086956521739,0.4546198320061089,0.6564459930313589,0.0945272264937435,1.0,0.8003,0.6667,0.5922,0.529,0.2967
sa,te,0.2954,5,56,0.0010615711252653928,1328,230,5.773913043478261,0.34461966604823746,0.6564459930313589,0.22564595617632824,1.0,0.7048,0.4979,0.6409999999999999,0.3881,0.0217
sa,af,0.0871,51,10,0.0010615711252653928,1934,230,8.408695652173913,0.20348486540824304,0.6564459930313589,0.4761281543780613,0.875,0.7502,0.6125,0.0002,0.5541,0.3457
sa,vi,0.2341,18,43,0.0021231422505307855,3000,230,13.043478260869565,0.15680435614923213,0.6564459930313589,0.5793209597896295,1.0,0.8743,0.7049,0.5456,0.6026,0.1562
sa,ug,0.3625,1,60,0.0021231422505307855,3456,230,15.02608695652174,0.4374610522567435,0.6564459930313589,0.11128342840814553,1.0,0.7125,0.8934,0.7877,0.6416,0.1321
sa,el,0.1113,46,15,0.0021231422505307855,2521,230,10.960869565217392,0.2837253360022877,0.6564459930313589,0.32238061732231577,0.8333,0.8364,0.7422,0.5922,0.6197,0.2719
sa,sme,0.2631,7,54,0.0021231422505307855,3122,230,13.57391304347826,0.4513223794042703,0.6564459930313589,0.0976412463001024,1.0,0.7837,0.9131,0.0002,0.6416,0.3279
sa,gl,0.1594,39,22,0.0021231422505307855,3993,230,17.360869565217392,0.23027218766153898,0.6564459930313589,0.42147857341822825,0.9231,0.8995,0.6199,0.0002,0.5152,0.4043
sa,sr,0.2393,17,44,0.0021231422505307855,3891,230,16.917391304347827,0.3111760696308725,0.6564459930313589,0.2766428775984266,0.875,0.7125,0.8911,0.8278,0.6416,0.2856
sa,got,0.1794,33,28,0.0010615711252653928,5401,230,23.482608695652175,0.1811019353439708,0.6564459930313589,0.5243462118915474,0.6667,0.8073,0.9223,0.0002,0.6416,0.2588
sa,tr,0.3059,3,58,0.0010615711252653928,5635,230,24.5,0.5061541783632045,0.6564459930313589,0.052417059372436146,1.0,0.7978,0.6857,0.5922,0.5812,0.2363
sa,zh,0.2131,24,37,0.0010615711252653928,4997,230,21.72608695652174,0.9869043288468534,0.6564459930313589,0.2534168098107584,1.0,0.804,0.7128,0.0002,0.6416,1.0
sa,ur,0.1413,42,19,0.0021231422505307855,5130,230,22.304347826086957,0.10564061179587518,0.6564459930313589,0.704041639604055,0.625,0.763,0.5543,0.0002,0.4788,0.0583
sa,cu,0.1717,34,27,0.0010615711252653928,6337,230,27.55217391304348,0.19595240163293667,0.6564459930313589,0.49209525536498305,0.8333,0.804,0.7128,0.0002,0.6416,0.2814
sa,sv,0.2127,25,36,0.0021231422505307855,6026,230,26.2,0.2404336943809909,0.6564459930313589,0.40161907952558434,0.8571,0.879,0.674,0.0002,0.5861,0.3204
sa,da,0.0447,53,8,0.0021231422505307855,5512,230,23.965217391304346,0.2897915761056075,0.6564459930313589,0.3119721592342832,0.8571,0.8282,0.9306,0.0002,0.6416,0.3387
sa,id,0.1361,43,18,0.0021231422505307855,5593,230,24.317391304347826,0.29277811458017583,0.6564459930313589,0.30691059596838693,1.0,0.885,0.6336,0.5687,0.4225,0.2346
sa,uk,0.0062,59,2,0.0021231422505307855,5873,230,25.534782608695654,0.4399821508255243,0.6564459930313589,0.10873584211537116,0.8333,0.7736,0.6422,0.0002,0.5471,0.2808
sa,fa,0.1327,44,17,0.0021231422505307855,5997,230,26.07391304347826,0.15688157524207003,0.6564459930313589,0.579141906729079,1.0,0.804,0.7128,0.0002,0.6416,1.0
sa,he,0.1451,41,20,0.0021231422505307855,6216,230,27.026086956521738,0.4067013046511386,0.6564459930313589,0.14474198265136934,1.0,0.8027,0.7321,0.0002,0.6466,0.2179
sa,eu,0.2521,13,48,0.0021231422505307855,8993,230,39.1,0.35195278801662616,0.6564459930313589,0.21515785577009447,1.0,0.7366,0.6567,0.6409999999999999,0.534,0.3783
sa,lv,0.039,54,7,0.0021231422505307855,7703,230,33.49130434782609,0.37546297265061,0.6564459930313589,0.18321547366059893,0.75,0.7997,0.9305,0.5922,0.6416,0.29600000000000004
sa,sl,0.0533,52,9,0.0021231422505307855,8000,230,34.78260869565217,0.3676498731122853,0.6564459930313589,0.1935462247897259,0.8333,0.7959999999999999,0.6553,0.0002,0.5738,0.3147
sa,hr,0.245,14,47,0.0021231422505307855,8889,230,38.64782608695652,0.2981575694863614,0.6564459930313589,0.29789797349092895,0.875,0.7837,0.5533,0.0002,0.5102,0.3062
sa,ro,0.2217,20,41,0.0021231422505307855,9524,230,41.40869565217391,0.2570438554726763,0.6564459930313589,0.37018836623953005,0.8889,0.8509,0.6719,0.6409999999999999,0.5351,0.27899999999999997
sa,sk,0.1827,31,30,0.0021231422505307855,10604,230,46.10434782608696,0.4130087201061381,0.6564459930313589,0.1375232556509615,0.8333,0.804,0.7128,0.0002,0.6416,0.3015
sa,bg,0.1984,28,33,0.0021231422505307855,11138,230,48.426086956521736,0.28919503250418754,0.6564459930313589,0.31298813712753887,0.8571,0.8509,0.7116,0.6162,0.6078,0.2723
sa,pt,0.2536,12,49,0.0021231422505307855,12078,230,52.51304347826087,0.19858954536165552,0.6564459930313589,0.48647515533381047,0.9333,0.8869,0.6514,0.0002,0.5291,0.391
sa,nl,0.0994,49,12,0.0021231422505307855,13583,230,59.05652173913043,0.2163749886307094,0.6564459930313589,0.4494149399055361,0.9,0.7997,0.6474,0.0002,0.5789,0.35200000000000004
sa,en,0.1632,37,24,0.0021231422505307855,16622,230,72.2695652173913,0.1746279711803919,0.6564459930313589,0.5387261750102447,0.9,0.863,0.6827,0.5687,0.5552,0.3722
sa,it,0.0114,57,4,0.0021231422505307855,14167,230,61.595652173913045,0.20905399119075654,0.6564459930313589,0.46449220289303317,0.9,0.8126,0.6542,0.0002,0.5471,0.3219
sa,ca,0.1637,36,25,0.0021231422505307855,16678,230,72.51304347826087,0.14310696846691084,0.6564459930313589,0.6115198496789881,0.9091,0.8718,0.6257,0.6162,0.4681,0.36
sa,hi,0.2203,21,40,0.036093418259023353,16647,230,72.37826086956522,0.07283156362415602,0.6564459930313589,0.7904129343320364,0.625,0.7494,0.5669,0.5922,0.4443,0.0278
sa,pl,0.2845,6,55,0.0021231422505307855,17246,230,74.98260869565217,0.4049278834815912,0.6564459930313589,0.1468048882705494,0.8333,0.7771,0.6409999999999999,0.6162,0.5078,0.3056
sa,de,0.1237,45,16,0.0021231422505307855,15590,230,67.78260869565217,0.27241931339802755,0.6564459930313589,0.34223529070409126,0.8571,0.7494,0.6938,0.5456,0.6188,0.3246
sa,fro,0.1632,37,24,0.0010615711252653928,17678,230,76.86086956521739,0.0937745835963677,0.6564459930313589,0.7347027967967272,0.9231,0.8121,0.9242,0.0002,0.6416,0.3638
sa,es,0.2084,26,35,0.0021231422505307855,17680,230,76.8695652173913,0.14742968391461025,0.6564459930313589,0.6012642629498167,0.9231,0.8648,0.6994,0.5922,0.5319,0.3797
sa,fr,0.1051,48,13,0.0021231422505307855,16448,230,71.51304347826087,0.2057620460579268,0.6564459930313589,0.4713528905918311,0.9375,0.8257,0.6713,0.5456,0.5502,0.3631
sa,fi,0.0228,56,5,0.0021231422505307855,18723,230,81.40434782608696,0.3189427368077481,0.6564459930313589,0.264336984319403,1.0,0.8257,0.6587,0.5687,0.5021,0.3111
sa,grc,0.1703,35,26,0.0010615711252653928,17081,230,74.26521739130435,0.17307422740143352,0.6564459930313589,0.5422062941931644,0.8,0.9071,0.9622,0.0002,0.6416,0.2822
sa,no,0.0076,58,3,0.0021231422505307855,20045,230,87.15217391304348,0.1846147253241721,0.6564459930313589,0.5166250162345924,0.8333,0.7965,0.9181,0.0002,0.6416,0.3407
sa,ar,0.2969,4,57,0.0010615711252653928,19738,230,85.81739130434782,4.7672168034857886e-06,0.6564459930313589,0.9999854757297816,1.0,0.804,0.7128,0.0002,0.6416,1.0
sa,la,0.001,60,1,0.0010615711252653928,18400,230,80.0,0.1715984617000315,0.6564459930313589,0.5455221309628917,0.8333,0.7879999999999999,0.9148,0.0002,0.6416,0.3226
sa,et,0.0257,55,6,0.0021231422505307855,26197,230,113.9,0.3337469262526225,0.6564459930313589,0.2416559070221007,1.0,0.8316,0.9319,0.0002,0.6416,0.3056
sa,ko,0.2607,8,53,0.0010615711252653928,27363,230,118.9695652173913,0.2977608806802764,0.6564459930313589,0.29855799040905817,1.0,0.7925,0.6653,0.6409999999999999,0.5265,0.2631
sa,ja,0.1827,31,30,0.0,57256,230,248.9391304347826,0.00031979533098816764,0.6564459930313589,0.999025913972003,1.0,0.7805,0.6653,0.6162,0.5479999999999999,0.2935
sa,ru,0.1522,40,21,0.0021231422505307855,61889,230,269.0826086956522,0.2241205920170711,0.6564459930313589,0.43373403506957525,0.8,0.7925,0.7148,0.6162,0.6065,0.1895
sa,cs,0.1927,29,32,0.0021231422505307855,87913,230,382.2304347826087,0.17271764924418356,0.6564459930313589,0.5430065487674173,0.8571,0.7434,0.6303,0.0002,0.5602,0.3158
fo,bxr,0.27399999999999997,40,21,0.007227671657201859,927,1208,0.7673841059602649,0.6023336111441838,0.4592223802750118,0.09711836075090452,1.0,0.7441,0.8524,0.0002,0.0,0.306
fo,kmr,0.3145,33,28,0.005678884873515746,754,1208,0.6241721854304636,0.3877346961448728,0.4592223802750118,0.024233512425117953,0.875,0.7278,0.8688,0.5456,0.6328,0.2189
fo,hsb,0.4055,15,46,0.015229736706246774,646,1208,0.5347682119205298,0.5423194196193881,0.4592223802750118,0.032743493267436176,0.8333,0.7441,0.8524,0.0002,0.0,0.0878
fo,kk,0.3399,27,34,0.01109963861641714,1078,1208,0.8923841059602649,0.6191198786039454,0.4592223802750118,0.12123757681026467,1.0,0.9176,0.9263,0.879,0.0,0.256
fo,hy,0.3131,34,27,0.006969540526587507,564,1208,0.46688741721854304,0.5479001354751306,0.4592223802750118,0.03728921930381179,0.75,0.7148,0.8064,0.6162,0.6737,0.2104
fo,swl,0.0361,60,1,0.0002581311306143521,203,1208,0.16804635761589404,0.4872907625542468,0.4592223802750118,0.003735843502297122,1.0,0.7441,0.8524,0.0002,0.0,0.0649
fo,lt,0.3775,21,40,0.002065049044914817,263,1208,0.21771523178807947,0.5654157163591126,0.4592223802750118,0.053474710033475044,0.75,0.5956,0.7598,0.6409999999999999,0.6506,0.096
fo,be,0.1753,51,10,0.0074858027878162104,393,1208,0.3253311258278146,0.5525618374558304,0.4592223802750118,0.04131278293665287,0.8,0.7837,0.7837,0.0002,0.0,0.1068
fo,mr,0.25,46,15,0.0007743933918430562,466,1208,0.38576158940397354,0.5290718671000361,0.4592223802750118,0.023135577726239042,0.8571,0.7594,0.8634,0.0002,0.6284,0.3956
fo,cop,0.2993,37,24,0.0005162622612287042,514,1208,0.42549668874172186,0.4940717882085432,0.4592223802750118,0.0057589686935369385,1.0,0.6779999999999999,0.6779999999999999,0.0002,0.0,0.2273
fo,ta,0.2895,38,23,0.009034589571502324,600,1208,0.4966887417218543,0.5614149588826524,0.4592223802750118,0.049521367040435686,1.0,0.8035,0.8863,0.0002,0.6196,0.4373
fo,ga,0.4057,14,47,0.012906556530717605,1020,1208,0.8443708609271523,0.3499300699300699,0.4592223802750118,0.05664128829091831,0.875,0.6817,0.8159,0.0002,0.6068,0.0492
fo,hu,0.3831,20,41,0.020908621579762518,1800,1208,1.490066225165563,0.4546198320061089,0.4592223802750118,0.00010045015541864325,1.0,0.7391,0.8302,0.5922,0.6461,0.1185
fo,te,0.2624,42,19,0.0005162622612287042,1328,1208,1.099337748344371,0.34461966604823746,0.4592223802750118,0.0622792991060985,1.0,0.7748,0.8967,0.6409999999999999,0.5608,0.4081
fo,af,0.3262,29,32,0.016778523489932886,1934,1208,1.6009933774834437,0.20348486540824304,0.4592223802750118,0.31012929405120554,0.625,0.3775,0.6852,0.0002,0.669,0.4948
fo,vi,0.3983,16,45,0.020134228187919462,3000,1208,2.4834437086092715,0.15680435614923213,0.4592223802750118,0.4336798584332623,1.0,0.7345,0.8595,0.5456,0.6153,0.46799999999999997
fo,ug,0.3343,28,33,0.007743933918430563,3456,1208,2.8609271523178808,0.4374610522567435,0.4592223802750118,0.002245560188041617,1.0,0.8553,0.8648,0.7877,0.0,0.2831
fo,el,0.1739,52,9,0.014971605575632421,2521,1208,2.0869205298013247,0.2837253360022877,0.4592223802750118,0.14604729656270385,0.8333,0.6579,0.7656,0.5922,0.6929,0.1512
fo,sme,0.5292,1,60,0.007743933918430563,3122,1208,2.584437086092715,0.4513223794042703,0.4592223802750118,0.0002959430788502621,1.0,0.7908,0.7908,0.0002,0.0,0.0755
fo,gl,0.3113,35,26,0.025296850800206504,3993,1208,3.3054635761589406,0.23027218766153898,0.4592223802750118,0.24856268744105564,0.9231,0.419,0.7147,0.0002,0.6552,0.1102
fo,sr,0.4473,5,56,0.027361899845121322,3891,1208,3.221026490066225,0.3111760696308725,0.4592223802750118,0.10393195284563958,0.875,0.4214,0.4565,0.8278,0.0,0.1354
fo,got,0.2251,49,12,0.007743933918430563,5401,1208,4.471026490066225,0.1811019353439708,0.4592223802750118,0.36679190331671396,0.3333,0.4596,0.4596,0.0002,0.0,0.1426
fo,tr,0.317,30,31,0.006453278265358802,5635,1208,4.664735099337748,0.5061541783632045,0.4592223802750118,0.010444515446133971,1.0,0.7909,0.8682,0.5922,0.6196,0.1809
fo,zh,0.1732,53,8,0.0002581311306143521,4997,1208,4.13658940397351,0.9869043288468534,0.4592223802750118,1.3203783198187857,1.0,0.7441,0.8524,0.0002,0.0,1.0
fo,ur,0.2763,39,22,0.019101703665462055,5130,1208,4.246688741721854,0.10564061179587518,0.4592223802750118,0.5928347282525369,0.875,0.7419,0.8662,0.0002,0.6025,0.3366
fo,cu,0.1286,57,4,0.0002581311306143521,6337,1208,5.245860927152318,0.19595240163293667,0.4592223802750118,0.32866736711221123,0.8333,0.7441,0.8524,0.0002,0.0,0.1402
fo,sv,0.4681,3,58,0.04723799690242643,6026,1208,4.98841059602649,0.2404336943809909,0.4592223802750118,0.2269883818938103,0.4286,0.5212,0.7334,0.0002,0.6153,0.0663
fo,da,0.4916,2,59,0.04981930820856995,5512,1208,4.562913907284768,0.2897915761056075,0.4592223802750118,0.1361252384899143,0.4286,0.6154,0.6154,0.0002,0.0,0.0616
fo,id,0.3607,25,36,0.05937016004130098,5593,1208,4.629966887417218,0.29277811458017583,0.4592223802750118,0.13136860386243362,1.0,0.693,0.8148,0.5687,0.669,0.6039
fo,uk,0.168,55,6,0.020650490449148167,5873,1208,4.861754966887418,0.4399821508255243,0.4592223802750118,0.0017553931657783963,0.8333,0.6027,0.7392,0.0002,0.6737,0.1238
fo,fa,0.2521,45,16,0.0005162622612287042,5997,1208,4.964403973509934,0.15688157524207003,0.4592223802750118,0.4334584160115977,1.0,0.7441,0.8524,0.0002,0.0,1.0
fo,he,0.3463,26,35,0.015229736706246774,6216,1208,5.145695364238411,0.4067013046511386,0.4592223802750118,0.013080403252747733,1.0,0.6579,0.7466,0.0002,0.7028,0.2277
fo,eu,0.4102,11,50,0.02632937532266391,8993,1208,7.444536423841059,0.35195278801662616,0.4592223802750118,0.05456412171600077,1.0,0.7455,0.8255,0.6409999999999999,0.669,0.106
fo,lv,0.3149,32,29,0.023748064016520392,7703,1208,6.376655629139073,0.37546297265061,0.4592223802750118,0.0332675718687248,0.75,0.6817,0.7286,0.5922,0.0,0.0917
fo,sl,0.3659,24,37,0.032266391326794014,8000,1208,6.622516556291391,0.3676498731122853,0.4592223802750118,0.039763455590811694,0.8333,0.5212,0.7088,0.0002,0.669,0.1115
fo,hr,0.406,13,48,0.038977800722767166,8889,1208,7.358443708609271,0.2981575694863614,0.4592223802750118,0.12301419893558745,0.875,0.7468,0.9218,0.0002,0.6832,0.1206
fo,ro,0.392,18,43,0.04078471863706763,9524,1208,7.8841059602649,0.2570438554726763,0.4592223802750118,0.19383132125209218,0.8889,0.6027,0.7598,0.6409999999999999,0.6552,0.1311
fo,sk,0.3745,22,39,0.027620030975735673,10604,1208,8.778145695364238,0.4130087201061381,0.4592223802750118,0.010127322550108566,0.8333,0.7441,0.8524,0.0002,0.0,0.1093
fo,bg,0.2563,44,17,0.02219927723283428,11138,1208,9.22019867549669,0.28919503250418754,0.4592223802750118,0.1370854841293783,0.8571,0.6027,0.7656,0.6162,0.6416,0.1467
fo,pt,0.4628,4,57,0.04981930820856995,12078,1208,9.998344370860927,0.19858954536165552,0.4592223802750118,0.3221159018839203,0.9333,0.5956,0.7535,0.0002,0.6328,0.1117
fo,nl,0.3068,36,25,0.04568921011874032,13583,1208,11.244205298013245,0.2163749886307094,0.4592223802750118,0.2796538455701385,0.7,0.5315,0.7386,0.0002,0.6068,0.0663
fo,en,0.4436,7,54,0.05446566855962829,16622,1208,13.759933774834437,0.1746279711803919,0.4592223802750118,0.3840666854896775,0.7,0.607,0.7705,0.5687,0.5983,0.0533
fo,it,0.2124,50,11,0.053691275167785234,14167,1208,11.727649006622517,0.20905399119075654,0.4592223802750118,0.2967691640558669,0.9,0.6027,0.7392,0.0002,0.6737,0.1235
fo,ca,0.3961,17,44,0.045172947857511615,16678,1208,13.806291390728477,0.14310696846691084,0.4592223802750118,0.47385476158246714,0.9091,0.4359,0.711,0.6162,0.6461,0.1171
fo,hi,0.2728,41,20,0.01471347444501807,16647,1208,13.780629139072847,0.07283156362415602,0.4592223802750118,0.7079580124812427,0.875,0.7505,0.8622,0.5922,0.5363,0.3625
fo,pl,0.3883,19,42,0.020908621579762518,17246,1208,14.276490066225165,0.4049278834815912,0.4592223802750118,0.01397865975563052,0.8333,0.6095,0.7613,0.6162,0.6597,0.0949
fo,de,0.3152,31,30,0.07666494579246257,15590,1208,12.905629139072847,0.27241931339802755,0.4592223802750118,0.16547100838379053,0.5714,0.5949,0.7645,0.5456,0.6153,0.0956
fo,fro,0.2324,48,13,0.010325245224574084,17678,1208,14.6341059602649,0.0937745835963677,0.4592223802750118,0.6332928794984419,0.9231,0.4214,0.4214,0.0002,0.0,0.0937
fo,es,0.4331,10,51,0.053691275167785234,17680,1208,14.635761589403973,0.14742968391461025,0.4592223802750118,0.46098392878281913,0.9231,0.6438,0.7642,0.5922,0.6832,0.1217
fo,fr,0.3695,23,38,0.06220960247805885,16448,1208,13.6158940397351,0.2057620460579268,0.4592223802750118,0.304630873494496,0.9375,0.6011,0.7693,0.5456,0.6025,0.083
fo,fi,0.44299999999999995,8,53,0.027878162106350027,18723,1208,15.499172185430464,0.3189427368077481,0.4592223802750118,0.09331322862052202,1.0,0.6647,0.7906,0.5687,0.6506,0.0811
fo,grc,0.1047,58,3,0.0002581311306143521,17081,1208,14.139900662251655,0.17307422740143352,0.4592223802750118,0.38827175880910275,0.8,0.4214,0.4214,0.0002,0.0,0.1569
fo,no,0.4403,9,52,0.09499225606608157,20045,1208,16.593543046357617,0.1846147253241721,0.4592223802750118,0.35758491401039577,0.1667,0.3508,0.3508,0.0002,0.0,0.0467
fo,ar,0.0805,59,2,0.0002581311306143521,19738,1208,16.339403973509935,4.7672168034857886e-06,0.4592223802750118,0.9999792379802732,1.0,0.7441,0.8524,0.0002,0.0,1.0
fo,la,0.1633,56,5,0.004646360351058337,18400,1208,15.2317880794702,0.1715984617000315,0.4592223802750118,0.39228699157729824,0.8333,0.4984,0.4984,0.0002,0.0,0.129
fo,et,0.4459,6,55,0.05085183273102736,26197,1208,21.686258278145694,0.3337469262526225,0.4592223802750118,0.07465715929494401,1.0,0.6988,0.6988,0.0002,0.0,0.081
fo,ko,0.1712,54,7,0.018069179143004648,27363,1208,22.651490066225165,0.2977608806802764,0.4592223802750118,0.12362089196243915,1.0,0.7854,0.8561,0.6409999999999999,0.6737,0.4111
fo,ja,0.2393,47,14,0.0,57256,1208,47.397350993377486,0.00031979533098816764,0.4592223802750118,0.9986077160240027,1.0,0.8023,0.8744,0.6162,0.6597,0.4343
fo,ru,0.2605,43,18,0.034073309241094474,61889,1208,51.23261589403973,0.2241205920170711,0.4592223802750118,0.26209924770309007,0.8,0.6387,0.7598,0.6162,0.688,0.2225
fo,cs,0.4099,12,49,0.06969540526587506,87913,1208,72.77566225165563,0.17271764924418356,0.4592223802750118,0.38924003688346753,0.8571,0.5426,0.722,0.0002,0.6784,0.0954
bxr,kmr,0.4694,6,54,0.0019766752322593396,754,927,0.8133764832793959,0.3877346961448728,0.6023336111441838,0.12693484219393278,1.0,0.7097,0.6488,0.5456,0.6328,0.2536
bxr,hsb,0.4069,30,30,0.004546353034196481,646,927,0.6968716289104638,0.5423194196193881,0.6023336111441838,0.009927358911345273,1.0,0.0002,0.0,0.0002,0.0,0.2964
bxr,kk,0.4679,7,53,0.011267048823878236,1078,927,1.1628910463861921,0.6191198786039454,0.6023336111441838,0.0007766656196017106,1.0,0.8705,0.9153,0.879,0.0,0.1583
bxr,hy,0.46399999999999997,8,52,0.0035580154180668115,564,927,0.6084142394822006,0.5479001354751306,0.6023336111441838,0.00816691310885222,1.0,0.5391,0.6193,0.6162,0.6737,0.2366
bxr,swl,0.4455,13,47,0.000197667523225934,203,927,0.21898597626752966,0.4872907625542468,0.6023336111441838,0.036479179146506384,1.0,0.0002,0.0,0.0002,0.0,0.2674
bxr,lt,0.3832,43,17,0.0013836726625815379,263,927,0.2837108953613808,0.5654157163591126,0.6023336111441838,0.0037566406981994673,1.0,0.6128,0.6364,0.6409999999999999,0.6506,0.258
bxr,be,0.4197,24,36,0.004546353034196481,393,927,0.42394822006472493,0.5525618374558304,0.6023336111441838,0.006827976836902392,1.0,0.7441,0.8524,0.0002,0.0,0.2589
bxr,mr,0.4262,20,40,0.000197667523225934,466,927,0.5026968716289104,0.5290718671000361,0.6023336111441838,0.014793819308770802,1.0,0.6704,0.6641,0.0002,0.6284,0.2229
bxr,cop,0.3979,35,25,0.000197667523225934,514,927,0.5544768069039914,0.4940717882085432,0.6023336111441838,0.032305500573808155,1.0,0.6779999999999999,0.8163,0.0002,0.0,0.3223
bxr,ta,0.4757,4,56,0.004546353034196481,600,927,0.6472491909385113,0.5614149588826524,0.6023336111441838,0.0046149653596726705,1.0,0.6555,0.6539,0.0002,0.6196,0.255
bxr,ga,0.385,41,19,0.004151017987744613,1020,927,1.1003236245954693,0.3499300699300699,0.6023336111441838,0.17559683799140396,1.0,0.6338,0.6389,0.0002,0.6068,0.3434
bxr,hu,0.4432,15,45,0.007313698359359557,1800,927,1.941747572815534,0.4546198320061089,0.6023336111441838,0.060140609117464945,1.0,0.5456,0.605,0.5922,0.6461,0.2963
bxr,te,0.4484,12,48,0.000197667523225934,1328,927,1.4325782092772383,0.34461966604823746,0.6023336111441838,0.18306344970334262,1.0,0.7016,0.6145,0.6409999999999999,0.5608,0.2253
bxr,af,0.3981,34,26,0.0055346906503261515,1934,927,2.086299892125135,0.20348486540824304,0.6023336111441838,0.4384724035091801,1.0,0.7097,0.7015,0.0002,0.669,0.5462
